"PROVINCE","DISTRICT","AGE_GROUP","MARITAL_STATUS","ALL_SEXES_OVERALL","FEMALE_OVERALL","MALE_OVERALL","TGEND_OVERALL","ALL_SEXES_RURAL","FEMALE_RURAL","MALE_RURAL","TGEND_RURAL","ALL_SEXES_URBAN","FEMALE_URBAN","MALE_URBAN","TGEND_URBAN"
"SINDH","SHAHEED BENAZIRABAD","25 - 29","NEVER MARRIED",28852,11263,17584,5,16265,6005,10259,1,12587,5258,7325,4
"SINDH","SHAHEED BENAZIRABAD","25 - 29","SEPERATION",96,58,38,0,58,32,26,0,38,26,12,0
"SINDH","SHAHEED BENAZIRABAD","25 - 29","WIDOWED",450,261,189,0,310,173,137,0,140,88,52,0
"SINDH","SHAHEED BENAZIRABAD","30 - 34","DIVORCED",245,160,85,0,102,72,30,0,143,88,55,0
"SINDH","SHAHEED BENAZIRABAD","30 - 34","MARRIED",95435,50160,45275,0,63564,33445,30119,0,31871,16715,15156,0
"SINDH","SHAHEED BENAZIRABAD","30 - 34","NEVER MARRIED",12296,4861,7420,15,7070,2761,4305,4,5226,2100,3115,11
"SINDH","SHAHEED BENAZIRABAD","30 - 34","SEPERATION",136,81,55,0,88,51,37,0,48,30,18,0
"SINDH","SHAHEED BENAZIRABAD","30 - 34","WIDOWED",917,600,317,0,605,394,211,0,312,206,106,0
"SINDH","SHAHEED BENAZIRABAD","35 - 39","DIVORCED",282,185,97,0,120,78,42,0,162,107,55,0
"SINDH","SHAHEED BENAZIRABAD","35 - 39","MARRIED",98135,48297,49838,0,65225,32217,33008,0,32910,16080,16830,0
"SINDH","SHAHEED BENAZIRABAD","35 - 39","NEVER MARRIED",6537,2202,4330,5,3924,1289,2633,2,2613,913,1697,3
"SINDH","SHAHEED BENAZIRABAD","35 - 39","SEPERATION",142,92,50,0,95,63,32,0,47,29,18,0
"SINDH","SHAHEED BENAZIRABAD","35 - 39","WIDOWED",1488,1066,422,0,985,696,289,0,503,370,133,0
"SINDH","SHAHEED BENAZIRABAD","40 - 44","DIVORCED",239,162,77,0,112,76,36,0,127,86,41,0
"SINDH","SHAHEED BENAZIRABAD","40 - 44","MARRIED",87360,41528,45832,0,58910,27979,30931,0,28450,13549,14901,0
"SINDH","SHAHEED BENAZIRABAD","40 - 44","NEVER MARRIED",3341,1161,2173,7,2093,729,1363,1,1248,432,810,6
"SINDH","SHAHEED BENAZIRABAD","40 - 44","SEPERATION",128,89,39,0,78,54,24,0,50,35,15,0
"SINDH","SHAHEED BENAZIRABAD","40 - 44","WIDOWED",2445,1870,575,0,1617,1198,419,0,828,672,156,0
"SINDH","SHAHEED BENAZIRABAD","45 - 49","DIVORCED",184,128,56,0,89,64,25,0,95,64,31,0
"SINDH","SHAHEED BENAZIRABAD","45 - 49","MARRIED",66499,31768,34731,0,44023,21347,22676,0,22476,10421,12055,0
"SINDH","SHAHEED BENAZIRABAD","45 - 49","NEVER MARRIED",2003,746,1251,6,1210,431,777,2,793,315,474,4
"SINDH","SHAHEED BENAZIRABAD","45 - 49","SEPERATION",125,78,47,0,70,48,22,0,55,30,25,0
"SINDH","SHAHEED BENAZIRABAD","45 - 49","WIDOWED",3366,2720,646,0,2198,1772,426,0,1168,948,220,0
"SINDH","SHAHEED BENAZIRABAD","50 - 54","DIVORCED",101,75,26,0,50,34,16,0,51,41,10,0
"SINDH","SHAHEED BENAZIRABAD","50 - 54","MARRIED",55517,25038,30479,0,37815,17308,20507,0,17702,7730,9972,0
"SINDH","SHAHEED BENAZIRABAD","50 - 54","NEVER MARRIED",1148,506,638,4,706,311,395,0,442,195,243,4
"SINDH","SHAHEED BENAZIRABAD","50 - 54","SEPERATION",93,52,41,0,57,37,20,0,36,15,21,0
"SINDH","SHAHEED BENAZIRABAD","50 - 54","WIDOWED",4761,3922,839,0,3114,2547,567,0,1647,1375,272,0
"SINDH","SHAHEED BENAZIRABAD","55 - 59","DIVORCED",55,34,21,0,25,16,9,0,30,18,12,0
"SINDH","SHAHEED BENAZIRABAD","55 - 59","MARRIED",38141,15627,22514,0,25128,10396,14732,0,13013,5231,7782,0
"SINDH","SHAHEED BENAZIRABAD","55 - 59","NEVER MARRIED",728,286,439,3,458,163,293,2,270,123,146,1
"SINDH","SHAHEED BENAZIRABAD","55 - 59","SEPERATION",77,50,27,0,51,40,11,0,26,10,16,0
"SINDH","SHAHEED BENAZIRABAD","55 - 59","WIDOWED",4615,3627,988,0,2853,2209,644,0,1762,1418,344,0
"SINDH","SHAHEED BENAZIRABAD","60 - 64","DIVORCED",29,22,7,0,8,7,1,0,21,15,6,0
"SINDH","SHAHEED BENAZIRABAD","60 - 64","MARRIED",24611,10089,14522,0,16662,7014,9648,0,7949,3075,4874,0
"SINDH","SHAHEED BENAZIRABAD","60 - 64","NEVER MARRIED",453,199,251,3,281,113,168,0,172,86,83,3
"SINDH","SHAHEED BENAZIRABAD","60 - 64","SEPERATION",73,47,26,0,49,32,17,0,24,15,9,0
"SINDH","SHAHEED BENAZIRABAD","60 - 64","WIDOWED",5035,4093,942,0,3273,2677,596,0,1762,1416,346,0
"SINDH","SHAHEED BENAZIRABAD","65 - 69","DIVORCED",23,17,6,0,12,7,5,0,11,10,1,0
"SINDH","SHAHEED BENAZIRABAD","65 - 69","MARRIED",16435,6563,9872,0,11315,4617,6698,0,5120,1946,3174,0
"SINDH","SHAHEED BENAZIRABAD","65 - 69","NEVER MARRIED",251,117,134,0,165,77,88,0,86,40,46,0
"SINDH","SHAHEED BENAZIRABAD","65 - 69","SEPERATION",30,20,10,0,24,17,7,0,6,3,3,0
"SINDH","SHAHEED BENAZIRABAD","65 - 69","WIDOWED",5075,4036,1039,0,3198,2571,627,0,1877,1465,412,0
"SINDH","SHAHEED BENAZIRABAD","70 - 74","DIVORCED",15,9,6,0,6,5,1,0,9,4,5,0
"SINDH","SHAHEED BENAZIRABAD","70 - 74","MARRIED",11079,4064,7015,0,7974,2996,4978,0,3105,1068,2037,0
"SINDH","SHAHEED BENAZIRABAD","70 - 74","NEVER MARRIED",165,70,94,1,99,38,61,0,66,32,33,1
"SINDH","SHAHEED BENAZIRABAD","70 - 74","SEPERATION",27,13,14,0,20,11,9,0,7,2,5,0
"SINDH","SHAHEED BENAZIRABAD","70 - 74","WIDOWED",5237,4151,1086,0,3469,2773,696,0,1768,1378,390,0
"SINDH","SHAHEED BENAZIRABAD","75 & ABOVE","DIVORCED",12,9,3,0,7,5,2,0,5,4,1,0
"SINDH","SHAHEED BENAZIRABAD","75 & ABOVE","MARRIED",8001,2577,5424,0,5932,1925,4007,0,2069,652,1417,0
"SINDH","SHAHEED BENAZIRABAD","75 & ABOVE","NEVER MARRIED",129,65,63,1,91,42,49,0,38,23,14,1
"SINDH","SHAHEED BENAZIRABAD","75 & ABOVE","SEPERATION",19,6,13,0,13,5,8,0,6,1,5,0
"SINDH","SHAHEED BENAZIRABAD","75 & ABOVE","WIDOWED",5992,4544,1448,0,3990,3066,924,0,2002,1478,524,0
"SINDH","SHIKARPUR","15 &  ABOVE","DIVORCED",638,419,219,0,346,235,111,0,292,184,108,0
"SINDH","SHIKARPUR","15 &  ABOVE","MARRIED",460857,235055,225802,0,347289,178034,169255,0,113568,57021,56547,0
"SINDH","SHIKARPUR","15 &  ABOVE","NEVER MARRIED",202222,86794,115387,41,141645,59306,82316,23,60577,27488,33071,18
"SINDH","SHIKARPUR","15 &  ABOVE","SEPERATION",483,250,233,0,355,183,172,0,128,67,61,0
"SINDH","SHIKARPUR","15 &  ABOVE","WIDOWED",23190,18847,4343,0,16194,13127,3067,0,6996,5720,1276,0
"SINDH","SHIKARPUR","15 - 19","DIVORCED",15,11,4,0,11,7,4,0,4,4,0,0
"SINDH","SHIKARPUR","15 - 19","MARRIED",18207,11964,6243,0,15171,9830,5341,0,3036,2134,902,0
"SINDH","SHIKARPUR","15 - 19","NEVER MARRIED",124013,56958,67042,13,93824,42083,51731,10,30189,14875,15311,3
"SINDH","SHIKARPUR","15 - 19","SEPERATION",64,10,54,0,55,9,46,0,9,1,8,0
"SINDH","SHIKARPUR","15 - 19","WIDOWED",54,27,27,0,46,22,24,0,8,5,3,0
"SINDH","SHIKARPUR","20 - 24","DIVORCED",53,40,13,0,31,22,9,0,22,18,4,0
"SINDH","SHIKARPUR","20 - 24","MARRIED",52677,32145,20532,0,42316,25388,16928,0,10361,6757,3604,0
"SINDH","SHIKARPUR","20 - 24","NEVER MARRIED",44713,16790,27915,8,29332,10317,19010,5,15381,6473,8905,3
"SINDH","SHIKARPUR","20 - 24","SEPERATION",48,24,24,0,39,18,21,0,9,6,3,0
"SINDH","SHIKARPUR","20 - 24","WIDOWED",165,94,71,0,137,77,60,0,28,17,11,0
"SINDH","SHIKARPUR","25 - 29","DIVORCED",94,59,35,0,62,39,23,0,32,20,12,0
"SINDH","SHIKARPUR","25 - 29","MARRIED",63038,33748,29290,0,48068,25427,22641,0,14970,8321,6649,0
"SINDH","SHIKARPUR","25 - 29","NEVER MARRIED",18174,7186,10981,7,10570,3992,6574,4,7604,3194,4407,3
"SINDH","SHIKARPUR","25 - 29","SEPERATION",54,24,30,0,39,17,22,0,15,7,8,0
"SINDH","SHIKARPUR","25 - 29","WIDOWED",299,190,109,0,228,147,81,0,71,43,28,0
"SINDH","SHIKARPUR","30 - 34","DIVORCED",118,80,38,0,64,43,21,0,54,37,17,0
"SINDH","SHIKARPUR","30 - 34","MARRIED",62677,33409,29268,0,46624,24915,21709,0,16053,8494,7559,0
"SINDH","SHIKARPUR","30 - 34","NEVER MARRIED",7013,2724,4289,0,3711,1422,2289,0,3302,1302,2000,0
"SINDH","SHIKARPUR","30 - 34","SEPERATION",47,30,17,0,33,20,13,0,14,10,4,0
"SINDH","SHIKARPUR","30 - 34","WIDOWED",484,330,154,0,380,258,122,0,104,72,32,0
"SINDH","SHIKARPUR","35 - 39","DIVORCED",100,67,33,0,51,35,16,0,49,32,17,0
"SINDH","SHIKARPUR","35 - 39","MARRIED",65124,32912,32212,0,48500,24757,23743,0,16624,8155,8469,0
"SINDH","SHIKARPUR","35 - 39","NEVER MARRIED",3707,1374,2328,5,1884,688,1196,0,1823,686,1132,5
"SINDH","SHIKARPUR","35 - 39","SEPERATION",75,39,36,0,55,26,29,0,20,13,7,0
"SINDH","SHIKARPUR","35 - 39","WIDOWED",926,703,223,0,697,535,162,0,229,168,61,0
"SINDH","SHIKARPUR","40 - 44","DIVORCED",93,63,30,0,47,36,11,0,46,27,19,0
"SINDH","SHIKARPUR","40 - 44","MARRIED",59231,29226,30005,0,44401,22111,22290,0,14830,7115,7715,0
"SINDH","SHIKARPUR","40 - 44","NEVER MARRIED",1887,665,1217,5,963,324,637,2,924,341,580,3
"SINDH","SHIKARPUR","40 - 44","SEPERATION",46,33,13,0,35,27,8,0,11,6,5,0
"SINDH","SHIKARPUR","40 - 44","WIDOWED",1547,1268,279,0,1149,928,221,0,398,340,58,0
"SINDH","SHIKARPUR","45 - 49","DIVORCED",61,40,21,0,29,23,6,0,32,17,15,0
"SINDH","SHIKARPUR","45 - 49","MARRIED",43725,21215,22510,0,32095,15769,16326,0,11630,5446,6184,0
"SINDH","SHIKARPUR","45 - 49","NEVER MARRIED",1159,402,757,0,614,188,426,0,545,214,331,0
"SINDH","SHIKARPUR","45 - 49","SEPERATION",50,32,18,0,34,25,9,0,16,7,9,0
"SINDH","SHIKARPUR","45 - 49","WIDOWED",1931,1611,320,0,1376,1149,227,0,555,462,93,0
"SINDH","SHIKARPUR","50 - 54","DIVORCED",41,23,18,0,20,12,8,0,21,11,10,0
"SINDH","SHIKARPUR","50 - 54","MARRIED",33709,15621,18088,0,24613,11542,13071,0,9096,4079,5017,0
"SINDH","SHIKARPUR","50 - 54","NEVER MARRIED",629,259,369,1,316,115,201,0,313,144,168,1
"SINDH","SHIKARPUR","50 - 54","SEPERATION",30,18,12,0,19,12,7,0,11,6,5,0
"SINDH","SHIKARPUR","50 - 54","WIDOWED",2695,2287,408,0,1862,1576,286,0,833,711,122,0
"SINDH","SHIKARPUR","55 - 59","DIVORCED",27,14,13,0,11,4,7,0,16,10,6,0
"SINDH","SHIKARPUR","55 - 59","MARRIED",24824,10573,14251,0,17793,7760,10033,0,7031,2813,4218,0
"SINDH","SHIKARPUR","55 - 59","NEVER MARRIED",362,162,200,0,160,68,92,0,202,94,108,0
"SINDH","SHIKARPUR","55 - 59","SEPERATION",20,13,7,0,14,9,5,0,6,4,2,0
"SINDH","SHIKARPUR","55 - 59","WIDOWED",2810,2329,481,0,1915,1588,327,0,895,741,154,0
"SINDH","SHIKARPUR","60 - 64","DIVORCED",15,9,6,0,8,5,3,0,7,4,3,0
"SINDH","SHIKARPUR","60 - 64","MARRIED",16335,6704,9631,0,11907,4926,6981,0,4428,1778,2650,0
"SINDH","SHIKARPUR","60 - 64","NEVER MARRIED",262,128,132,2,121,53,66,2,141,75,66,0
"SINDH","SHIKARPUR","60 - 64","SEPERATION",22,12,10,0,14,10,4,0,8,2,6,0
"SINDH","SHIKARPUR","60 - 64","WIDOWED",3351,2815,536,0,2320,1949,371,0,1031,866,165,0
"SINDH","SHIKARPUR","65 - 69","DIVORCED",7,3,4,0,4,2,2,0,3,1,2,0
"SINDH","SHIKARPUR","65 - 69","MARRIED",10178,3906,6272,0,7354,2863,4491,0,2824,1043,1781,0
"SINDH","SHIKARPUR","65 - 69","NEVER MARRIED",144,77,67,0,56,24,32,0,88,53,35,0
"SINDH","SHIKARPUR","65 - 69","SEPERATION",11,5,6,0,9,4,5,0,2,1,1,0
"SINDH","SHIKARPUR","65 - 69","WIDOWED",2907,2385,522,0,1911,1566,345,0,996,819,177,0
"SINDH","SHIKARPUR","70 - 74","DIVORCED",6,4,2,0,3,2,1,0,3,2,1,0
"SINDH","SHIKARPUR","70 - 74","MARRIED",6607,2305,4302,0,4936,1736,3200,0,1671,569,1102,0
"SINDH","SHIKARPUR","70 - 74","NEVER MARRIED",86,39,47,0,49,19,30,0,37,20,17,0
"SINDH","SHIKARPUR","70 - 74","SEPERATION",10,7,3,0,6,4,2,0,4,3,1,0
"SINDH","SHIKARPUR","70 - 74","WIDOWED",2840,2289,551,0,1950,1564,386,0,890,725,165,0
"SINDH","SHIKARPUR","75 & ABOVE","DIVORCED",8,6,2,0,5,5,0,0,3,1,2,0
"SINDH","SHIKARPUR","75 & ABOVE","MARRIED",4525,1327,3198,0,3511,1010,2501,0,1014,317,697,0
"SINDH","SHIKARPUR","75 & ABOVE","NEVER MARRIED",73,30,43,0,45,13,32,0,28,17,11,0
"SINDH","SHIKARPUR","75 & ABOVE","SEPERATION",6,3,3,0,3,2,1,0,3,1,2,0
"SINDH","SHIKARPUR","75 & ABOVE","WIDOWED",3181,2519,662,0,2223,1768,455,0,958,751,207,0
"SINDH","SINDH","15 &  ABOVE","DIVORCED",91089,59375,31714,0,16555,11031,5524,0,74534,48344,26190,0
"SINDH","SINDH","15 &  ABOVE","MARRIED",21502627,10690146,10812481,0,9683316,4859674,4823642,0,11819311,5830472,5988839,0
"SINDH","SINDH","15 &  ABOVE","NEVER MARRIED",9586422,3789943,5792449,4030,3468400,1368820,2099040,540,6118022,2421123,3693409,3490
"SINDH","SINDH","15 &  ABOVE","SEPERATION",44139,22975,21164,0,14497,7717,6780,0,29642,15258,14384,0
"SINDH","SINDH","15 &  ABOVE","WIDOWED",1168165,903846,264319,0,475231,369780,105451,0,692934,534066,158868,0
"SINDH","SINDH","15 - 19","DIVORCED",1311,1015,296,0,517,369,148,0,794,646,148,0
"SINDH","SINDH","15 - 19","MARRIED",639129,436099,203030,0,427819,281549,146270,0,211310,154550,56760,0
"SINDH","SINDH","15 - 19","NEVER MARRIED",4930912,2165276,2765084,552,2084319,902224,1181948,147,2846593,1263052,1583136,405
"SINDH","SINDH","15 - 19","SEPERATION",1480,646,834,0,860,333,527,0,620,313,307,0
"SINDH","SINDH","15 - 19","WIDOWED",1764,885,879,0,1128,517,611,0,636,368,268,0
"SINDH","SINDH","20 - 24","DIVORCED",6390,4930,1460,0,1772,1263,509,0,4618,3667,951,0
"SINDH","SINDH","20 - 24","MARRIED",2171796,1375832,795964,0,1254645,751790,502855,0,917151,624042,293109,0
"SINDH","SINDH","20 - 24","NEVER MARRIED",2457147,902635,1553946,566,790823,266632,524123,68,1666324,636003,1029823,498
"SINDH","SINDH","20 - 24","SEPERATION",2914,1613,1301,0,1293,615,678,0,1621,998,623,0
"SINDH","SINDH","20 - 24","WIDOWED",6567,3883,2684,0,3678,1992,1686,0,2889,1891,998,0
"SINDH","SINDH","25 - 29","DIVORCED",11350,7882,3468,0,2437,1562,875,0,8913,6320,2593,0
"SINDH","SINDH","25 - 29","MARRIED",2890484,1598161,1292323,0,1371146,714549,656597,0,1519338,883612,635726,0
"SINDH","SINDH","25 - 29","NEVER MARRIED",1139279,364520,774150,609,317813,102465,215284,64,821466,262055,558866,545
"SINDH","SINDH","25 - 29","SEPERATION",4513,2363,2150,0,1539,732,807,0,2974,1631,1343,0
"SINDH","SINDH","25 - 29","WIDOWED",13200,8039,5161,0,6405,3687,2718,0,6795,4352,2443,0
"SINDH","SINDH","30 - 34","DIVORCED",14417,9624,4793,0,2553,1709,844,0,11864,7915,3949,0
"SINDH","SINDH","30 - 34","MARRIED",3036721,1585049,1451672,0,1318617,683429,635188,0,1718104,901620,816484,0
"SINDH","SINDH","30 - 34","NEVER MARRIED",470092,149936,319586,570,126915,45221,81621,73,343177,104715,237965,497
"SINDH","SINDH","30 - 34","SEPERATION",5333,2849,2484,0,1571,851,720,0,3762,1998,1764,0
"SINDH","SINDH","30 - 34","WIDOWED",23585,16087,7498,0,10767,7202,3565,0,12818,8885,3933,0
"SINDH","SINDH","35 - 39","DIVORCED",15220,9748,5472,0,2601,1701,900,0,12619,8047,4572,0
"SINDH","SINDH","35 - 39","MARRIED",3005889,1476987,1528902,0,1271913,627083,644830,0,1733976,849904,884072,0
"SINDH","SINDH","35 - 39","NEVER MARRIED",247407,78614,168262,531,65275,21785,43450,40,182132,56829,124812,491
"SINDH","SINDH","35 - 39","SEPERATION",6244,3200,3044,0,1854,1009,845,0,4390,2191,2199,0
"SINDH","SINDH","35 - 39","WIDOWED",39210,28316,10894,0,17361,12305,5056,0,21849,16011,5838,0
"SINDH","SINDH","40 - 44","DIVORCED",13691,8660,5031,0,2261,1546,715,0,11430,7114,4316,0
"SINDH","SINDH","40 - 44","MARRIED",2727585,1278691,1448894,0,1180804,563367,617437,0,1546781,715324,831457,0
"SINDH","SINDH","40 - 44","NEVER MARRIED",135019,46273,88362,384,35287,12314,22933,40,99732,33959,65429,344
"SINDH","SINDH","40 - 44","SEPERATION",5904,3254,2650,0,1765,1062,703,0,4139,2192,1947,0
"SINDH","SINDH","40 - 44","WIDOWED",66568,51341,15227,0,30024,22938,7086,0,36544,28403,8141,0
"SINDH","SINDH","45 - 49","DIVORCED",10456,6508,3948,0,1573,1060,513,0,8883,5448,3435,0
"SINDH","SINDH","45 - 49","MARRIED",2095662,962301,1133361,0,845777,400333,445444,0,1249885,561968,687917,0
"SINDH","SINDH","45 - 49","NEVER MARRIED",81946,29609,52060,277,19618,7086,12502,30,62328,22523,39558,247
"SINDH","SINDH","45 - 49","SEPERATION",5305,2804,2501,0,1520,897,623,0,3785,1907,1878,0
"SINDH","SINDH","45 - 49","WIDOWED",88471,70561,17910,0,36940,29411,7529,0,51531,41150,10381,0
"SINDH","SINDH","50 - 54","DIVORCED",6987,4315,2672,0,1078,714,364,0,5909,3601,2308,0
"SINDH","SINDH","50 - 54","MARRIED",1665971,728898,937073,0,699036,317303,381733,0,966935,411595,555340,0
"SINDH","SINDH","50 - 54","NEVER MARRIED",46975,18729,28016,230,11206,4382,6795,29,35769,14347,21221,201
"SINDH","SINDH","50 - 54","SEPERATION",3978,2123,1855,0,1246,725,521,0,2732,1398,1334,0
"SINDH","SINDH","50 - 54","WIDOWED",128260,103531,24729,0,54039,43543,10496,0,74221,59988,14233,0
"SINDH","SINDH","55 - 59","DIVORCED",4993,2946,2047,0,725,456,269,0,4268,2490,1778,0
"SINDH","SINDH","55 - 59","MARRIED",1257577,511811,745766,0,490991,202514,288477,0,766586,309297,457289,0
"SINDH","SINDH","55 - 59","NEVER MARRIED",32845,13605,19118,122,7153,2789,4344,20,25692,10816,14774,102
"SINDH","SINDH","55 - 59","SEPERATION",3284,1666,1618,0,974,530,444,0,2310,1136,1174,0
"SINDH","SINDH","55 - 59","WIDOWED",143396,113210,30186,0,52858,41465,11393,0,90538,71745,18793,0
"SINDH","SINDH","60 - 64","DIVORCED",2990,1805,1185,0,455,298,157,0,2535,1507,1028,0
"SINDH","SINDH","60 - 64","MARRIED",834278,328285,505993,0,325615,135848,189767,0,508663,192437,316226,0
"SINDH","SINDH","60 - 64","NEVER MARRIED",19889,9027,10768,94,4312,1743,2556,13,15577,7284,8212,81
"SINDH","SINDH","60 - 64","SEPERATION",2110,1081,1029,0,684,395,289,0,1426,686,740,0
"SINDH","SINDH","60 - 64","WIDOWED",160948,127688,33260,0,60101,48196,11905,0,100847,79492,21355,0
"SINDH","SINDH","65 - 69","DIVORCED",1751,1041,710,0,287,170,117,0,1464,871,593,0
"SINDH","SINDH","65 - 69","MARRIED",562150,209981,352169,0,223199,88946,134253,0,338951,121035,217916,0
"SINDH","SINDH","65 - 69","NEVER MARRIED",12569,5969,6570,30,2597,1044,1549,4,9972,4925,5021,26
"SINDH","SINDH","65 - 69","SEPERATION",1483,737,746,0,492,282,210,0,991,455,536,0
"SINDH","SINDH","65 - 69","WIDOWED",161262,125543,35719,0,60258,47882,12376,0,101004,77661,23343,0
"SINDH","SINDH","70 - 74","DIVORCED",911,549,362,0,166,100,66,0,745,449,296,0
"SINDH","SINDH","70 - 74","MARRIED",357239,120429,236810,0,155548,56364,99184,0,201691,64065,137626,0
"SINDH","SINDH","70 - 74","NEVER MARRIED",6861,3211,3620,30,1676,625,1048,3,5185,2586,2572,27
"SINDH","SINDH","70 - 74","SEPERATION",879,374,505,0,358,164,194,0,521,210,311,0
"SINDH","SINDH","70 - 74","WIDOWED",152625,117653,34972,0,62620,49535,13085,0,90005,68118,21887,0
"SINDH","SINDH","75 & ABOVE","DIVORCED",622,352,270,0,130,83,47,0,492,269,223,0
"SINDH","SINDH","75 & ABOVE","MARRIED",258146,77622,180524,0,118206,36599,81607,0,139940,41023,98917,0
"SINDH","SINDH","75 & ABOVE","NEVER MARRIED",5481,2539,2907,35,1406,510,887,9,4075,2029,2020,26
"SINDH","SINDH","75 & ABOVE","SEPERATION",712,265,447,0,341,122,219,0,371,143,228,0
"SINDH","SINDH","75 & ABOVE","WIDOWED",182309,137109,45200,0,79052,61107,17945,0,103257,76002,27255,0
"SINDH","SUJAWAL","15 &  ABOVE","DIVORCED",505,365,140,0,356,271,85,0,149,94,55,0
"SINDH","SUJAWAL","15 &  ABOVE","MARRIED",316332,158531,157801,0,282030,141400,140630,0,34302,17131,17171,0
"SINDH","SUJAWAL","15 &  ABOVE","NEVER MARRIED",118127,45590,72508,29,100830,38503,62314,13,17297,7087,10194,16
"SINDH","SUJAWAL","15 &  ABOVE","SEPERATION",459,269,190,0,411,234,177,0,48,35,13,0
"SINDH","SUJAWAL","15 &  ABOVE","WIDOWED",14891,11210,3681,0,12814,9554,3260,0,2077,1656,421,0
"SINDH","SUJAWAL","15 - 19","DIVORCED",15,13,2,0,13,12,1,0,2,1,1,0
"SINDH","SUJAWAL","15 - 19","MARRIED",9997,6963,3034,0,9208,6367,2841,0,789,596,193,0
"SINDH","SUJAWAL","15 - 19","NEVER MARRIED",66268,28366,37901,1,58463,24786,33676,1,7805,3580,4225,0
"SINDH","SUJAWAL","15 - 19","SEPERATION",26,11,15,0,24,9,15,0,2,2,0,0
"SINDH","SUJAWAL","15 - 19","WIDOWED",29,17,12,0,29,17,12,0,0,0,0,0
"SINDH","SUJAWAL","20 - 24","DIVORCED",57,46,11,0,45,37,8,0,12,9,3,0
"SINDH","SUJAWAL","20 - 24","MARRIED",34466,21516,12950,0,31551,19594,11957,0,2915,1922,993,0
"SINDH","SUJAWAL","20 - 24","NEVER MARRIED",27378,9494,17879,5,23035,7807,15226,2,4343,1687,2653,3
"SINDH","SUJAWAL","20 - 24","SEPERATION",34,25,9,0,33,24,9,0,1,1,0,0
"SINDH","SUJAWAL","20 - 24","WIDOWED",110,63,47,0,95,55,40,0,15,8,7,0
"SINDH","SUJAWAL","25 - 29","DIVORCED",54,41,13,0,42,32,10,0,12,9,3,0
"SINDH","SUJAWAL","25 - 29","MARRIED",43846,23413,20433,0,39440,20903,18537,0,4406,2510,1896,0
"SINDH","SUJAWAL","25 - 29","NEVER MARRIED",12560,3692,8866,2,10071,2867,7203,1,2489,825,1663,1
"SINDH","SUJAWAL","25 - 29","SEPERATION",41,21,20,0,38,18,20,0,3,3,0,0
"SINDH","SUJAWAL","25 - 29","WIDOWED",193,122,71,0,162,98,64,0,31,24,7,0
"SINDH","SUJAWAL","30 - 34","DIVORCED",78,49,29,0,53,33,20,0,25,16,9,0
"SINDH","SUJAWAL","30 - 34","MARRIED",43367,22616,20751,0,38745,20162,18583,0,4622,2454,2168,0
"SINDH","SUJAWAL","30 - 34","NEVER MARRIED",5463,1810,3649,4,4277,1390,2885,2,1186,420,764,2
"SINDH","SUJAWAL","30 - 34","SEPERATION",51,31,20,0,43,26,17,0,8,5,3,0
"SINDH","SUJAWAL","30 - 34","WIDOWED",299,190,109,0,277,176,101,0,22,14,8,0
"SINDH","SUJAWAL","35 - 39","DIVORCED",72,54,18,0,47,38,9,0,25,16,9,0
"SINDH","SUJAWAL","35 - 39","MARRIED",41950,21136,20814,0,36867,18565,18302,0,5083,2571,2512,0
"SINDH","SUJAWAL","35 - 39","NEVER MARRIED",2775,970,1805,0,2110,720,1390,0,665,250,415,0
"SINDH","SUJAWAL","35 - 39","SEPERATION",53,42,11,0,50,39,11,0,3,3,0,0
"SINDH","SUJAWAL","35 - 39","WIDOWED",547,363,184,0,466,303,163,0,81,60,21,0
"SINDH","SUJAWAL","40 - 44","DIVORCED",72,50,22,0,50,39,11,0,22,11,11,0
"SINDH","SUJAWAL","40 - 44","MARRIED",38886,18199,20687,0,34465,16147,18318,0,4421,2052,2369,0
"SINDH","SUJAWAL","40 - 44","NEVER MARRIED",1539,500,1037,2,1196,376,819,1,343,124,218,1
"SINDH","SUJAWAL","40 - 44","SEPERATION",60,40,20,0,55,37,18,0,5,3,2,0
"SINDH","SUJAWAL","40 - 44","WIDOWED",842,564,278,0,734,479,255,0,108,85,23,0
"SINDH","SUJAWAL","45 - 49","DIVORCED",56,43,13,0,39,31,8,0,17,12,5,0
"SINDH","SUJAWAL","45 - 49","MARRIED",30492,14442,16050,0,26836,12811,14025,0,3656,1631,2025,0
"SINDH","SUJAWAL","45 - 49","NEVER MARRIED",887,303,581,3,689,220,466,3,198,83,115,0
"SINDH","SUJAWAL","45 - 49","SEPERATION",48,30,18,0,41,24,17,0,7,6,1,0
"SINDH","SUJAWAL","45 - 49","WIDOWED",1084,810,274,0,909,670,239,0,175,140,35,0
"SINDH","SUJAWAL","50 - 54","DIVORCED",43,27,16,0,21,14,7,0,22,13,9,0
"SINDH","SUJAWAL","50 - 54","MARRIED",25757,11320,14437,0,22781,10046,12735,0,2976,1274,1702,0
"SINDH","SUJAWAL","50 - 54","NEVER MARRIED",506,183,320,3,402,138,264,0,104,45,56,3
"SINDH","SUJAWAL","50 - 54","SEPERATION",43,21,22,0,38,18,20,0,5,3,2,0
"SINDH","SUJAWAL","50 - 54","WIDOWED",1569,1179,390,0,1351,1000,351,0,218,179,39,0
"SINDH","SUJAWAL","55 - 59","DIVORCED",28,21,7,0,21,17,4,0,7,4,3,0
